last_name,__last_seen,third_name,updated_at,father_name,id,first_name,title,source,program,type,function,listed_at,name,url,gender,summary,second_name,__first_seen
,05:08.0,SALIM ,,,un-sc-sanctions.6908578,NAYIF,,un-sc-sanctions,Al-Qaida (QDi.402),individual,,2/22/17,نايف صالح سالم القيسي,,,"Senior official and a financial supporter of Al-Qaida in the Arabian Peninsula (AQAP) (QDe.129).  Facilitated the expansion of AQAP in al-Bayda Governorate, Yemen. Involved in planning AQAP's militant operations in Yemen and financed AQAP training camps in 2015.   INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/6013291",SALIH,33:02.6
,05:07.4,DAHI SARHAN,,,un-sc-sanctions.6908471,HAMAD,,un-sc-sanctions,Al-Qaida (QDi.381),individual,,9/21/15,حمد عوض ضاحي سرحان الشمري,,,"Kuwait-based facilitator who provides financial services to, or in support of, Al-Qaida (QDe.004) and Al-Nusrah Front for the People of the Levant (QDe.137). INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5896809",AWAD,33:01.9
,05:09.3,,5/10/12,,un-sc-sanctions.2973988,MATI UR-REHMAN,,un-sc-sanctions,Al-Qaida (QDi.296),individual,,8/22/11,مطیع الرحمن علی محمد,,,"Physical description: 5 feet 2 inches; 157,4 cm. Name of father: Ali
            Muhammad. Mati ur-Rehman is the chief operational commander of Lashkar i Jhangvi (LJ)
            (QDe.096). Associated with Harakat-ul Jihad Islami (QDe.130). INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4674457",ALI MUHAMMAD,33:04.4
,05:11.8,Baynah,,,un-sc-sanctions.6908032,Yasin,,un-sc-sanctions,Somalia (SOi.001),individual,,4/12/10,Yasin Ali Baynah,,, INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5774673,Ali,33:08.2
,05:12.5,,,,un-sc-sanctions.2981652,YASSIN,,un-sc-sanctions,Al-Qaida (QDi.301),individual,,1/25/12,YASSIN CHOUKA,,,"Associated with Islamic Movement of Uzbekistan (QDe.010). Brother of
            Monir Chouka (QDi.300). Arrest warrant issued by the investigating judge of the German
            Federal Court of Justice on 5 Oct. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4555865",CHOUKA,33:09.0
,05:12.9,,12/17/14,,un-sc-sanctions.110435,AHMAD VAHID,,un-sc-sanctions,Iran (IRi.012),individual,Head of the AIO,12/23/06,AHMAD VAHID DASTJERDI,,,"Served as Deputy Defense Minister 2009-10. [Old Reference #
            I.37.D.2]",DASTJERDI,33:08.5
,05:15.7,HUWAYSH,,,un-sc-sanctions.6908066,ABD-AL-TAWWAB,,un-sc-sanctions,Iraq (IQi.019),individual,,6/27/03,عبد التواب ملا حويش,,,,MULLAH,33:14.0
,05:21.1,,12/17/14,,un-sc-sanctions.110414,MORTEZA,,un-sc-sanctions,Iran (IRi.033),individual,Brigadier General,3/24/07,MORTEZA REZAIE,,,[Old Reference # I.47.D.1],REZAIE,33:20.7
,05:07.5,,,,un-sc-sanctions.6908532,ALI MUSA,,un-sc-sanctions,Al-Qaida (QDi.384),individual,,2/29/16,ALI MUSA AL-SHAWAKH,,,"A leader of Islamic State in Iraq and the Levant (ISIL), listed as Al-Qaida in Iraq (QDe.115). As of Jun, 2015, al-Shawakh was the ISIL governor of Aleppo. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5930729",AL-SHAWAKH,33:03.4
,05:08.2,TILFAH,,,un-sc-sanctions.6908062,RAFI,,un-sc-sanctions,Iraq (IQi.015),individual,,6/27/03,رافي عبد اللطيف طلفاح التكريتي,,,,ABD-AL-LATIF,33:02.8
,05:08.0,AL-TIKRITI,,,un-sc-sanctions.6908048,SADDAM,,un-sc-sanctions,Iraq (IQi.001),individual,,6/27/03,صدام حسين التكريتي,,,,HUSSEIN,33:04.1
,05:09.0,SALEH AL-KHAZMARI,,,un-sc-sanctions.6908407,AHMED,,un-sc-sanctions,Al-Qaida (QDi.329),individual,,9/23/14,AHMED ABDULLAH SALEH AL-KHAZMARI,,,"Senior member of Al-Qaida (QDe.004). Wanted by the Saudi Arabian
            Government for terrorism. Father's name is Abdullah Saleh al Zahrani. Physical
            description: eye colour: dark; hair colour: dark; complexion: olive. Speaks Arabic.
            Photo available for inclusion in the INTERPOL-UN Security Council Special
            Notice. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5817663",ABDULLAH,33:04.9
,05:17.3,Kathim,,,un-sc-sanctions.6908096,Rashid,,un-sc-sanctions,Iraq (IQi.049),individual,,6/27/03,رشيد طعان كاظم,,,,Taan,33:17.5
,05:07.9,‘ALI,,,un-sc-sanctions.6908478,MU’TASSIM,,un-sc-sanctions,Al-Qaida (QDi.369),individual,,9/29/15,MU’TASSIM YAHYA ‘ALI,,,"Financial and foreign fighter facilitator for Islamic State in Iraq and the Levant, listed as Al-Qaida in Iraq (QDe.115). Member of Al-Qaida in the Arabian Peninsula (AQAP) (QDe.129) since at least Jun. 2014. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5897317",YAHYA,33:02.6
,05:08.1,HUSSEIN,,,un-sc-sanctions.6908049,QUSAY,,un-sc-sanctions,Iraq (IQi.002),individual,,6/27/03,قصي صدام حسين التكريتي,,,,SADDAM,33:02.7
,05:09.6,ASELDEROV,8/9/17,,un-sc-sanctions.6908574,RUSTAM,,un-sc-sanctions,Al-Qaida (QDi.398),individual,,12/12/16,Рустам Магомедович Асельдеров,,,"Led a group of over 160 terrorist fighters, which operates in the Republics of Dagestan, Chechnya and Ingushetia, Russian Federation. Killed on 3 December 2016 in Makhachkala, the Republic of Dagestan, Russian Federation. Photo available for inclusion in the INTERPOL-UN Security Council Special Notice. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5993047",MAGOMEDOVICH,33:06.2
,05:11.4,,,,un-sc-sanctions.6908468,SOFIANE,,un-sc-sanctions,Al-Qaida (QDi.355),individual,,9/3/15,SOFIANE BEN GOUMO,,,Leader of Ansar al Charia Derna (QDe.145). INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5893103,BEN GOUMO,33:08.2
,05:22.5,,,,un-sc-sanctions.6908645,KIM,,un-sc-sanctions,DPRK (KPi.068),individual,Kim Tong Chol is an overseas Foreign Trade Bank representative,12/22/17,KIM TONG CHOL,,,Gender: male,TONG CHOL,33:25.6
,05:08.3,AL-UBAIDI,,,un-sc-sanctions.6908098,GHAZI,,un-sc-sanctions,Iraq (IQi.051),individual,,6/27/03,غازي حمود العبيدي,,,,HAMMUD,33:04.5
,05:09.3,AWEYS,12/21/07,,un-sc-sanctions.111944,HASSAN,Sheikh,un-sc-sanctions,Al-Qaida (QDi.042),individual,,11/9/01,حسن ظاهرعويس,,,"Family background: from the Hawiye's Habergidir, Ayr clan. Senior leader
            of Al-Itihaad Al-Islamiya (AIAI) (QDe.002) and Hizbul Islam in Somalia. Since 12 April
            2010, also subject to the sanctions measures set out in Security Council resolution 1844
            (2008) concerning Somalia and Eritrea (seehttps://www.un.org/sc/suborg/en/sanctions/751).
            Review pursuant to Security Council resolution 1822 (2008) was concluded on 22 Jun.
            2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5950653",DAHIR,33:07.4
,05:17.2,,,,un-sc-sanctions.6908509,KIM,,un-sc-sanctions,DPRK (KPi.022),individual,"Korea Mining Development Trading Corporation (KOMID) External Affairs
                Officer",3/2/16,KIM KYU,,,,KYU,33:15.5
,05:20.8,,,,un-sc-sanctions.6908654,RI,,un-sc-sanctions,DPRK (KPi.076),individual,Alternate Member of the Political Bureau of the Workers’ Party of Korea and First Vice Director of the Munitions Industry Department,12/22/17,RI PYONG CHUL,,,Gender: male,PYONG CHUL,33:20.6
,05:08.3,HERSI,7/25/06,,un-sc-sanctions.112024,HASSAN,Sheikh,un-sc-sanctions,Al-Qaida (QDi.172),individual,,7/6/04,حسن عبد الله حرسي التركي,,,"Family Background: From the Ogaden clan, Reer - Abdille subclan. Part of
            the Al-Itihaad Al-Islamiya (AIAI) (QDe.002) leadership. Believed to have been involved
            in the attacks on the United States embassies in Nairobi and Dar es Salaam in August
            1998. Also subject to the sanctions measures set out in Security Council resolution 1844
            (2008) concerning Somalia and Eritrea (see https://www.un.org/sc/suborg/en/sanctions/751).
            Review pursuant to Security Council resolution 1822 (2008) was concluded on 13 May
            2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5950576",ABDULLAH,33:03.9
,05:09.1,AL-ZAIDI ,,,un-sc-sanctions.6908577,GHALIB,,un-sc-sanctions,Al-Qaida (QDi.401),individual,,2/22/17,غالب عبدالله الزيدي,,,"A leader of Al-Qaida in the Arabian Peninsula (AQAP) (QDe.129) in Marib Governorate, Yemen since 2015. Provided AQAP with weapons, funding and recruits. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/6013288",ABDULLAH,33:05.6
,05:08.4,,8/13/12,,un-sc-sanctions.2945892,ABDUL HABIB,Haji,un-sc-sanctions,Taliban (TAi.148),individual,,11/4/10,عبد الحبیب عالیزی,,,"Has managed a drug trafficking network in Helmand Province, Afghanistan.
            Has regularly traveled to Pakistan. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1684147",ALIZAI,33:04.8
,05:09.2,MAHDI,,,un-sc-sanctions.6908086,HUDA,,un-sc-sanctions,Iraq (IQi.039),individual,,6/27/03,هدى صالح مهدي عماش,,,,SALIH,33:05.2
,05:09.4,ANWARI,9/3/03,,un-sc-sanctions.110447,MUHAMMAD,Mullah,un-sc-sanctions,Taliban (TAi.005),individual,"a) Director of Administrative Affairs under the Taliban
            regime",2/23/01,محمد طاهر أنوري,,,"Belongs to Andar tribe. Review pursuant to Security Council resolution
            1822 (2008) was concluded on 23 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427388",TAHER,33:05.4
,05:10.0,Naim,,,un-sc-sanctions.6908600,Muhammad,,un-sc-sanctions,Al-Qaida (QDi.404),individual,,7/20/17,Muhammad Bahrum Naim,,,"Syrian-based Indonesian national who has served in a variety of roles supporting the Islamic State in Iraq and the Levant, listed as Al-Qaida in Iraq (QDe.115). INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/6116575",Bahrum,33:05.1
,05:21.9,,12/17/14,,un-sc-sanctions.110412,MORTEZA,,un-sc-sanctions,Iran (IRi.035),individual,Rear Admiral,3/24/07,MORTEZA SAFARI,,,[Old Reference #I.47.D.4],SAFARI,33:20.7
,05:09.0,‘UBAYD JUDAY’,2/15/17,,un-sc-sanctions.6908399,‘ABD AL-RAHMAN,,un-sc-sanctions,Al-Qaida (QDi.335),individual,,9/23/14,‘ABD AL-RAHMAN KHALAF ‘UBAYD JUDAY’,,,"Provides support to Al-Qaida (QDe.004) and Islamic State in Iraq and the
            Levant, listed as Al-Qaida in Iraq (AQI) (QDe.115), in Syria and Iraq. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5818202",KHALAF,33:05.0
,05:09.4,,9/3/03,,un-sc-sanctions.111303,MOHAMMAD SADIQ,Alhaj,un-sc-sanctions,Taliban (TAi.136),individual,"Head of Afghan Trade Agency, Peshawar, Pakistan",1/25/01,محمد صادق امیر محمد,,,"Reportedly deceased. Review pursuant to Security Council resolution 1822
            (2008) was concluded on 21 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1446067",AMIR MOHAMMAD,33:05.0
,05:22.0,,12/17/14,,un-sc-sanctions.110411,YAHYA RAHIM,,un-sc-sanctions,Iran (IRi.036),individual,Major General,12/23/06,YAHYA RAHIM SAFAVI,,,[Old Reference # I.37.E.1],SAFAVI,33:20.7
,05:09.2,SULAIMAN,7/23/08,,un-sc-sanctions.111496,SULAIMAN,,un-sc-sanctions,Al-Qaida (QDi.154),individual,,1/16/04,سليمان جاسم سليمان علي أبوغيث,,,"Left Kuwait for Pakistan in June 2001. Review pursuant to Security
            Council resolution 1822 (2008) was concluded on 21 Jun. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4487587",JASSEM,33:05.4
,05:09.5,,4/7/08,,un-sc-sanctions.112028,SAIFI,,un-sc-sanctions,Al-Qaida (QDi.152),individual,,12/4/03,سيفي عماري,,,"In detention in Algeria since Oct. 2004. Former member of the GSPC listed
            as The Organization of Al-Qaida in the Islamic Maghreb (QDe.014). Review pursuant to
            Security Council resolution 1822 (2008) was concluded on 27 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4530148",AMMARI,33:05.2
,05:09.6,AYED,7/23/08,,un-sc-sanctions.111704,MUHSIN,,un-sc-sanctions,Al-Qaida (QDi.184),individual,,2/17/05,محسن فاضل عايد عاشور الفضلي,,,Wanted by the Kuwaiti Security Authorities. Wanted by the Saudi security forces. Fugitive as of Jul. 2008. Review pursuant to Security Council resolution 1822 (2008) was concluded on 1 Jun. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4484905,FADHIL,33:05.1
,05:10.2,Abdi ,,,un-sc-sanctions.6908699,Abdifatah,,un-sc-sanctions,Somalia (SOi.017),individual,,3/8/18,Abdifatah Abubakar Abdi,,, INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/6202968,Abubakar,33:06.6
,05:11.3,,6/7/07,,un-sc-sanctions.111800,YASSINE,,un-sc-sanctions,Al-Qaida (QDi.070),individual,,9/3/02,ياسين شكوري,,,"Mother’s name is Feue Hlima Bent Barka and father’s name is Abderrahmane
            Mohammed Ben Azzouz. Deported from Italy to Morocco on 26 Feb. 2004. Review pursuant to
            Security Council resolution 1822 (2008) was concluded on 21 Jun. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1423804",CHEKKOURI,33:11.0
,05:11.6,,,,un-sc-sanctions.6908652,RI,,un-sc-sanctions,DPRK (KPi.074),individual,Ri Chun Hwan is an overseas Foreign Trade Bank representative,12/22/17,RI CHUN HWAN,,,Gender: male,CHUN HWAN,33:09.1
,05:12.6,ABDULLAH,11/26/04,,un-sc-sanctions.111947,ABDULLAH,,un-sc-sanctions,Al-Qaida (QDi.019),individual,,10/17/01,عبد الله احمد عبدالله الالفي,,,"Afghanistan. Review pursuant to Security Council resolution 1822 (2008)
            was concluded on 21 Jun. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1419387",AHMED,33:09.4
,05:25.1,,,,un-sc-sanctions.6908174,GENERAL ESTABLISHMENT FOR FLOUR MILLS,,un-sc-sanctions,Iraq (IQe.040),entity,,4/26/04,GENERAL ESTABLISHMENT FOR FLOUR MILLS,,,,,34:15.0
,05:09.8,,9/3/03,,un-sc-sanctions.111147,MOHAMMAD RASUL,Maulavi,un-sc-sanctions,Taliban (TAi.104),individual,Governor of Nimroz Province under the Taliban regime,2/23/01,محمد رسول ایوب,,,"Member of the Taliban Quetta Shura. Believed to be in
            Afghanistan/Pakistan border area. Belongs to Nurzai tribe. Review pursuant to Security
            Council resolution 1822 (2008) was concluded on 27 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4662451",AYYUB,33:05.7
,05:10.2,,,,un-sc-sanctions.2971675,ABDUL RAHIM,,un-sc-sanctions,Al-Qaida (QDi.293),individual,,7/19/11,ABDUL RAHIM BA'AYSIR,,,"Senior Jemaah Islamiyah (QDe.092.) leader. Father's name is Abu Bakar
            Ba'asyir (QDi.217). INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4173405",BA'AYSIR,33:05.5
,05:22.9,,9/3/03,,un-sc-sanctions.110945,ABDUL-HAQ,Maulavi,un-sc-sanctions,Taliban (TAi.082),individual,"Deputy Minister of Security (Intelligence) under the Taliban
            regime",1/31/01,عبد الحق وثيق,,,Review pursuant to Security Council resolution 1822 (2008) was concluded on 27 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427442,WASSIQ,33:49.9
,05:09.8,RIDHO,,,un-sc-sanctions.2983638,ABDUL,,un-sc-sanctions,Al-Qaida (QDi.305),individual,,3/12/12,ABDUL ROSYID RIDHO,,,"Father's name is Abu Bakar Ba'asyir (QDi.217). Brother of Abdul Rahim
            Ba’aysir (QDi.293). Belongs to the leadership of and is involved in recruitment and
            fundraising for Jemmah Anshorut Tauhid (JAT) (QDe.133) Associated with Jemaah Islamiyah
            (QDe.092). INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4682206",ROSYID,33:06.9
,05:10.5,,,,un-sc-sanctions.6908124,SAHIR,,un-sc-sanctions,Iraq (IQi.077),individual,,6/2/04,الدكتور ساهــر برهــان,,,,BERHAN,33:08.4
,05:10.9,,7/18/07,,un-sc-sanctions.111902,BOUBEKEUR,,un-sc-sanctions,Al-Qaida (QDi.058),individual,,1/11/02,BOUBEKEUR BOULGHITI,,,Finance chief of the Afghan Support Committee (ASC) (QDe.069). Al-Qaida (QDe.004) facilitator and communication expert. Believed to be in Algeria as at Apr. 2010. Son of Mohamed and Fatma Aribi. Review pursuant to Security Council resolution 1822 (2008) was concluded on 21 Jun. 2010.  INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/6104674,BOULGHITI,33:06.4
,05:11.2,,6/24/16,,un-sc-sanctions.6908482,PETER,,un-sc-sanctions,Al-Qaida (QDi.376),individual,,9/29/15,PETER CHERIF,,,Member of Al-Qaida in the Arabian Peninsula (AQAP) (QDe.129). Convicted in absentia to five years in prison in France in 2012. Wanted by French authorities as of 2015. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5897329,CHERIF,33:11.0
,05:25.5,,,,un-sc-sanctions.6908194,IraqI NEWS AGENCY,,un-sc-sanctions,Iraq (IQe.060),entity,,4/26/04,IraqI NEWS AGENCY,,,,,34:16.9
